Customer_ID,Age,Gender,Location,Subscription_Type,Account_Age_Months,Monthly_Spending,Total_Usage_Hours,Support_Calls,Late_Payments,Streaming_Usage,Discount_Used,Satisfaction_Score,Last_Interaction_Type,Complaint_Tickets,Promo_Opted_In,Churn
1106,21,Female,Florida,Premium,34,43.26,62,5,0,25,3,1,Positive,2,0,1
6668,35,Female,Florida,Basic,12,25.05,75,1,2,1,30,3,Neutral,1,1,0
7490,51,Female,Illinois,Premium,59,37.83,479,1,2,85,55,8,Negative,1,1,0
2509,21,Male,Texas,Premium,33,195.12,313,8,1,48,74,7,Neutral,1,0,1
6158,66,Male,Texas,Premium,42,106.64,328,4,3,74,12,6,Positive,0,1,0
2214,35,Male,Illinois,Premium,17,26.95,266,5,0,87,31,9,Negative,1,0,0
6116,67,Female,California,Basic,28,186.9,170,3,0,12,44,5,Neutral,2,0,1
5494,47,Male,New York,Premium,29,191.19,484,5,0,37,5,4,Neutral,0,0,1
2437,26,Male,California,Basic,53,196.28,497,4,4,34,49,6,Positive,2,1,0
5534,53,Male,Florida,Basic,14,10.78,133,7,0,95,93,9,Negative,1,1,1
4532,36,Female,Texas,Basic,23,90.42,456,6,0,39,11,4,Neutral,4,1,0
2160,28,Male,New York,Basic,34,43.95,157,3,2,27,22,5,Positive,4,1,1
1514,52,Female,Illinois,Premium,14,184.83,164,0,1,66,57,10,Negative,0,0,0
2186,46,Male,Texas,Premium,52,151.22,164,4,3,38,44,8,Neutral,0,1,0
5257,22,Male,New York,Basic,31,140.51,71,4,1,1,1,6,Neutral,0,1,1
2765,57,Male,Texas,Basic,30,151.24,249,6,1,0,90,7,Neutral,0,0,1
4057,36,Female,Illinois,Basic,50,182.03,80,4,3,61,12,2,Positive,0,1,0
2155,29,Male,New York,Basic,17,141.88,254,2,3,49,10,2,Positive,0,1,0
6344,60,Female,New York,Basic,34,13.81,455,5,0,15,97,4,Negative,4,0,1
4876,25,Female,California,Premium,32,153.9,39,1,0,20,57,5,Negative,2,1,0
1142,63,Female,California,Basic,23,43.27,78,7,1,93,37,7,Neutral,0,0,0
7153,56,Female,Florida,Premium,26,71.5,212,2,3,23,93,1,Positive,1,0,0
6488,27,Male,New York,Premium,40,64.93,289,7,1,13,83,8,Negative,3,0,0
5202,49,Female,New York,Premium,58,83.82,429,9,1,67,49,10,Positive,2,0,0
4425,45,Male,Florida,Basic,33,77.6,12,1,4,74,36,9,Neutral,4,1,0
4525,54,Female,California,Basic,51,151.21,155,3,2,17,47,9,Negative,1,1,1
5709,49,Male,Illinois,Basic,28,130.34,17,3,2,94,55,8,Neutral,0,0,0
6617,29,Female,Florida,Basic,39,176.37,161,1,2,18,27,3,Negative,1,0,1
7204,50,Male,Texas,Enterprise,28,139.72,310,0,0,67,1,3,Positive,1,1,1
7489,68,Female,Florida,Premium,50,163.8,322,5,0,84,55,9,Negative,2,1,1
4730,35,Male,New York,Premium,32,80.94,470,5,3,79,84,2,Negative,0,1,1
3318,29,Male,Florida,Basic,52,55.14,124,2,0,81,31,6,Negative,2,0,1
3708,21,Female,New York,Basic,32,174.96,123,2,3,27,30,1,Neutral,0,0,0
7718,47,Male,Florida,Premium,42,92.35,265,2,1,85,51,2,Negative,0,0,0
4833,51,Female,Florida,Enterprise,28,111.42,437,2,1,14,27,5,Positive,0,0,0
4238,32,Female,Illinois,Basic,4,177.58,127,8,0,63,41,10,Negative,0,0,0
8835,58,Male,New York,Basic,56,189.89,37,5,1,23,46,5,Neutral,3,0,0
4376,39,Female,Texas,Premium,34,160.92,283,9,1,13,67,5,Negative,3,1,0
2389,43,Male,California,Basic,42,134.39,97,2,4,42,55,1,Neutral,3,1,0
2629,61,Male,Texas,Basic,57,135.75,259,4,3,73,65,7,Negative,0,0,0
4178,20,Female,Texas,Basic,53,49.35,289,3,1,39,70,7,Positive,2,1,0
1623,26,Male,Illinois,Premium,51,177.1,123,8,2,29,16,4,Positive,2,1,0
2351,43,Female,Illinois,Basic,46,148.73,157,9,3,92,41,1,Positive,1,1,0
1219,28,Male,California,Basic,47,117.07,86,2,0,13,37,7,Negative,3,1,1
6734,42,Female,Florida,Premium,48,130.82,89,2,3,66,94,5,Positive,2,1,1
8880,41,Female,California,Premium,17,123.43,146,2,0,86,73,2,Neutral,0,1,0
8399,28,Female,California,Premium,49,63.63,218,6,4,76,21,2,Positive,2,0,1
6995,47,Male,New York,Basic,57,112.51,226,0,4,32,98,9,Negative,1,1,1
6291,42,Male,Texas,Premium,24,142.54,111,0,1,17,69,4,Positive,1,1,1
4499,42,Female,New York,Basic,36,45.39,113,3,4,40,99,7,Neutral,2,1,1
8161,51,Male,New York,Premium,52,195.91,334,6,1,15,74,6,Positive,1,0,1
2746,61,Male,New York,Basic,30,127.67,195,0,3,96,36,2,Neutral,2,0,0
7650,56,Male,California,Basic,8,109.5,471,4,0,68,34,10,Negative,1,1,1
5563,57,Male,Florida,Basic,33,180.27,49,0,3,43,13,8,Positive,3,1,1
3855,40,Male,New York,Basic,3,157.98,177,8,1,53,86,6,Negative,0,1,0
6865,49,Female,Florida,Premium,20,29.65,468,1,4,70,61,3,Positive,3,0,0
6394,24,Female,Texas,Basic,51,18.35,410,5,4,74,38,3,Negative,4,1,0
3887,25,Female,Texas,Premium,24,193.18,128,7,3,3,11,1,Positive,4,1,0
6889,34,Female,Florida,Basic,48,100.08,264,0,3,8,35,8,Negative,3,0,0
2808,22,Male,Illinois,Basic,22,179.43,430,8,2,71,59,3,Neutral,2,1,0
4163,51,Male,Florida,Basic,37,110.28,438,7,0,90,99,9,Negative,2,1,0
4924,47,Male,California,Basic,4,68.57,71,9,1,28,92,5,Neutral,4,0,0
2344,36,Female,Florida,Basic,59,111.87,377,2,0,86,1,9,Neutral,2,0,1
4161,41,Male,Texas,Premium,22,107.89,140,7,3,74,94,5,Negative,4,1,0
7806,65,Male,New York,Basic,7,155.03,263,1,4,56,57,3,Negative,4,0,0
8497,22,Male,Florida,Premium,23,83.04,401,6,0,6,86,8,Neutral,1,0,0
1438,37,Female,Florida,Enterprise,57,115.33,354,1,0,77,3,9,Positive,3,0,1
5210,35,Female,New York,Basic,52,110.06,233,5,1,97,97,2,Negative,0,0,1
4748,32,Male,Texas,Enterprise,56,72.5,317,7,2,21,77,4,Negative,1,0,1
4358,52,Male,Illinois,Basic,57,66.97,288,9,0,68,75,8,Negative,0,1,1
5848,52,Female,Illinois,Premium,22,109.73,382,8,4,81,51,5,Neutral,4,1,1
4092,26,Male,Texas,Enterprise,11,68.18,259,7,4,46,93,10,Negative,4,0,0
2551,27,Female,California,Basic,24,193.95,148,7,0,60,87,9,Neutral,0,0,0
1885,62,Male,Florida,Basic,1,126.32,342,1,0,15,53,5,Neutral,1,0,0
7156,29,Female,Florida,Basic,51,38.67,414,9,2,41,54,6,Negative,2,0,0
5400,18,Male,Florida,Basic,24,126.86,68,5,2,2,41,5,Negative,1,1,1
1117,48,Female,Illinois,Enterprise,1,166.42,150,5,3,16,86,5,Neutral,4,1,0
6995,47,Male,New York,Basic,57,112.51,226,0,4,32,98,9,Negative,1,1,1
5211,39,Female,California,Premium,9,84.57,308,4,2,83,44,10,Neutral,4,0,0
8028,39,Male,California,Premium,23,39.02,488,4,4,2,84,8,Negative,0,0,0
6893,49,Male,New York,Premium,35,134.71,469,6,3,40,49,1,Positive,0,0,1
6280,62,Female,Illinois,Basic,55,117.83,469,8,0,79,41,9,Negative,0,0,1
7487,31,Male,New York,Premium,36,161.24,322,8,1,22,48,5,Neutral,3,0,1
3753,43,Male,Illinois,Basic,29,73.27,187,7,3,0,53,10,Positive,0,0,1
4932,61,Female,Florida,Basic,35,157.16,492,7,2,36,13,9,Neutral,2,1,1
4554,45,Female,Texas,Basic,40,35.28,106,5,0,7,67,9,Positive,0,1,1
8961,51,Male,New York,Basic,12,153.26,280,3,3,1,16,5,Negative,1,0,0
8997,31,Male,New York,Basic,55,50.89,90,1,0,24,94,3,Negative,1,0,1
5957,37,Female,California,Enterprise,44,74.23,293,4,3,92,7,8,Neutral,2,0,0
8889,18,Male,New York,Basic,44,148.43,113,1,2,30,52,8,Neutral,4,1,0
4696,54,Female,Illinois,Premium,36,96.73,194,0,3,79,60,3,Neutral,3,1,0
4507,47,Male,New York,Premium,47,149.12,126,8,3,59,22,5,Negative,1,1,1
8210,27,Male,New York,Basic,38,45.79,205,5,1,87,78,5,Neutral,4,0,1
4820,27,Female,California,Basic,35,39.31,437,6,3,37,11,6,Negative,3,1,0
8663,35,Female,Florida,Premium,37,129.03,466,6,3,99,26,5,Negative,0,1,0
6157,41,Male,Florida,Premium,25,142.35,348,9,4,62,19,8,Neutral,4,0,0
8428,56,Female,California,Premium,3,171.39,448,7,1,49,44,5,Positive,1,0,1
3771,63,Male,Florida,Premium,17,159.1,197,8,4,93,91,8,Negative,0,1,0
1348,38,Male,Texas,Basic,1,104.97,65,9,4,5,15,2,Neutral,0,1,0
3320,45,Female,Illinois,Basic,19,195.85,346,4,1,64,74,8,Negative,0,0,0
5869,66,Male,Florida,Basic,14,34.76,260,1,0,69,56,10,Positive,1,1,1
2227,55,Male,Texas,Premium,19,167.45,31,4,2,15,24,7,Positive,1,1,1
6103,50,Male,Florida,Premium,51,109.62,28,2,1,10,32,8,Negative,1,1,0
3884,40,Male,Illinois,Basic,24,11.3,482,0,4,54,88,10,Negative,4,0,0
5102,56,Female,New York,Premium,38,137.95,105,6,0,6,23,2,Negative,2,0,0
1522,47,Male,Florida,Basic,3,59.56,484,6,1,27,39,1,Positive,1,0,1
2942,68,Male,New York,Premium,13,29.35,76,5,1,10,92,9,Neutral,1,1,0
7087,58,Male,Texas,Premium,38,152.04,42,6,4,64,0,2,Positive,2,0,1
3344,28,Female,California,Enterprise,16,95.25,311,5,1,61,53,9,Negative,0,1,0
8708,51,Male,Illinois,Basic,23,83.59,254,0,1,57,64,5,Neutral,4,1,0
3972,61,Male,Illinois,Premium,34,193.39,42,1,2,7,36,2,Negative,2,1,0
1271,55,Female,Texas,Basic,14,103.73,352,4,4,55,51,8,Negative,4,0,1
4201,61,Female,New York,Premium,37,71.48,218,5,2,43,23,5,Neutral,1,1,0
6776,65,Male,Texas,Basic,31,117.08,31,6,3,84,50,6,Positive,4,1,1
3658,34,Female,New York,Premium,50,45.3,194,3,1,80,4,4,Neutral,4,0,1
1379,39,Male,Florida,Premium,38,90.4,335,7,4,41,16,7,Positive,2,0,0
8350,39,Female,Illinois,Enterprise,55,147.9,41,3,4,64,6,5,Neutral,4,0,1
8106,20,Male,Texas,Premium,18,189.9,258,2,1,35,35,9,Negative,0,0,1
6472,23,Male,California,Enterprise,40,81.26,231,6,1,84,81,4,Negative,1,1,0
3926,43,Male,California,Enterprise,9,158.76,145,5,4,80,18,2,Neutral,0,1,0
6402,44,Male,California,Basic,38,90.83,40,2,0,29,89,10,Negative,4,0,1
7167,54,Male,New York,Premium,35,27.88,394,5,2,64,51,3,Positive,3,1,0
3783,30,Male,Texas,Enterprise,33,184.5,224,3,2,45,85,4,Negative,0,1,0
3657,49,Female,Illinois,Basic,44,39.27,386,7,3,75,52,10,Neutral,1,0,0
3095,51,Female,California,Basic,54,58.06,303,8,4,81,49,5,Negative,3,1,1
3043,28,Male,New York,Basic,19,196.43,217,7,1,15,19,10,Positive,4,0,1
2581,55,Female,California,Premium,38,69.81,457,1,4,67,29,4,Negative,3,1,1
5894,21,Female,California,Premium,8,189.86,452,5,0,48,64,8,Positive,4,0,1
7130,68,Female,Illinois,Basic,38,38.32,289,0,4,81,86,4,Positive,2,1,0
1332,27,Female,Texas,Basic,52,199.42,381,6,3,29,64,10,Neutral,3,0,0
6163,50,Male,Texas,Premium,14,160.68,137,7,0,65,44,4,Neutral,1,0,1
5092,54,Male,Florida,Basic,22,41.0,350,4,2,61,96,6,Negative,1,0,1
1420,53,Male,Texas,Enterprise,14,187.71,303,0,3,13,62,9,Neutral,3,0,1
6209,69,Male,Texas,Basic,3,96.47,403,6,0,44,56,1,Positive,0,0,1
1886,21,Male,Florida,Basic,20,73.92,51,9,4,11,9,10,Negative,4,1,1
2237,41,Female,New York,Basic,57,31.58,121,5,0,35,49,2,Positive,2,1,0
7245,46,Male,New York,Premium,30,65.14,157,6,2,49,79,3,Neutral,3,1,0
3624,65,Female,Illinois,Enterprise,45,19.02,81,5,1,31,79,5,Neutral,3,0,1
4684,59,Female,California,Basic,30,197.89,184,6,1,90,98,5,Neutral,3,0,0
1180,34,Female,New York,Basic,53,101.61,81,0,3,19,29,7,Positive,2,1,0
8995,42,Female,New York,Premium,38,130.2,171,5,1,76,48,4,Negative,3,0,1
7730,50,Female,Illinois,Basic,51,52.66,149,8,1,62,92,4,Neutral,1,1,1
4048,55,Female,California,Enterprise,55,195.9,266,4,1,77,11,2,Neutral,2,1,1
4369,63,Female,New York,Premium,43,27.46,48,4,1,7,20,7,Negative,1,1,1
3680,18,Female,Illinois,Basic,19,194.58,373,6,2,51,63,7,Negative,0,0,1
1014,66,Male,Illinois,Premium,7,112.62,274,5,3,11,55,2,Negative,0,0,0
8783,41,Male,Florida,Enterprise,30,27.43,190,1,0,46,92,10,Neutral,3,0,0
3941,36,Female,Illinois,Basic,54,32.22,499,0,0,55,63,3,Neutral,1,1,1
7294,35,Male,Illinois,Premium,55,175.99,469,8,4,43,4,8,Negative,4,1,0
2549,61,Female,Texas,Basic,45,78.26,200,3,3,32,98,10,Negative,4,0,0
4746,27,Male,New York,Basic,18,62.55,259,8,2,92,58,8,Negative,0,1,0
5654,69,Female,New York,Premium,25,197.38,189,5,3,6,21,8,Neutral,2,0,1
3584,30,Male,New York,Premium,38,85.97,412,1,4,46,76,4,Negative,2,1,1
6460,35,Female,Texas,Basic,10,149.55,428,5,2,33,68,3,Positive,0,0,0
6137,67,Female,Florida,Basic,46,45.43,240,6,2,38,39,3,Positive,0,0,0
2909,48,Male,New York,Basic,45,67.53,145,8,0,65,12,1,Neutral,0,0,1
7527,18,Male,California,Basic,22,44.09,337,4,0,59,27,10,Neutral,0,0,1
4446,62,Female,Florida,Premium,16,108.42,262,3,2,58,69,2,Neutral,4,0,1
3321,35,Male,Illinois,Basic,43,174.66,226,7,4,8,3,2,Neutral,1,1,0
3511,40,Male,California,Premium,8,179.32,242,8,2,10,8,9,Neutral,1,0,0
5340,18,Male,Florida,Basic,5,162.08,418,3,1,91,78,2,Negative,0,0,1
6438,47,Female,Illinois,Premium,46,28.31,371,4,1,72,93,4,Positive,4,1,1
6572,22,Female,California,Basic,11,169.15,307,3,4,16,10,6,Neutral,2,0,0
6684,52,Male,Florida,Basic,30,182.61,331,5,2,74,90,4,Neutral,0,0,1
3551,63,Male,Illinois,Basic,26,50.83,377,1,0,61,26,10,Positive,1,1,0
8869,49,Female,Florida,Premium,34,150.2,104,5,4,15,73,8,Positive,1,1,0
4966,40,Female,Illinois,Premium,15,121.48,130,5,2,91,63,9,Positive,3,1,0
4573,59,Female,Florida,Premium,24,111.74,285,3,0,43,58,4,Neutral,3,1,0
5609,52,Female,California,Enterprise,27,153.55,402,9,2,13,29,7,Negative,4,1,1
2906,38,Female,California,Enterprise,2,135.16,277,1,3,7,65,5,Neutral,1,0,1
5741,62,Female,New York,Basic,4,183.93,369,1,1,47,77,9,Neutral,0,0,1
3521,28,Female,Illinois,Basic,2,62.63,275,9,2,80,39,5,Positive,0,1,1
7128,47,Female,Florida,Basic,18,188.06,242,1,1,70,1,9,Neutral,3,1,0
5226,49,Female,Florida,Basic,41,72.05,272,1,0,90,25,2,Positive,3,0,1
6336,41,Female,Texas,Basic,52,56.77,473,8,4,81,21,2,Neutral,1,1,1
1344,32,Male,Texas,Basic,23,92.46,101,2,0,16,58,1,Positive,1,1,0
5701,19,Male,Texas,Premium,49,188.0,82,5,4,30,47,3,Positive,2,0,1
2459,41,Male,Texas,Premium,39,195.27,305,3,1,31,30,7,Positive,4,0,1
1679,67,Male,Texas,Premium,41,129.18,453,6,4,65,21,5,Neutral,4,0,1
5342,32,Female,New York,Basic,24,81.55,287,9,2,24,64,7,Neutral,2,0,1
6263,48,Female,New York,Basic,46,125.86,325,6,3,55,0,9,Positive,0,1,0
3837,44,Male,Texas,Basic,2,87.01,469,9,4,65,89,1,Positive,1,0,1
7748,27,Male,New York,Basic,56,149.45,94,4,3,42,59,2,Positive,3,1,0
1192,64,Female,California,Enterprise,53,122.94,414,9,1,92,21,4,Positive,2,0,0
7624,22,Male,Texas,Basic,11,117.08,449,4,1,28,54,6,Neutral,1,1,1
2074,41,Male,Florida,Basic,28,41.36,306,6,1,78,47,7,Negative,4,0,1
2878,20,Male,California,Enterprise,15,45.91,417,7,3,15,23,10,Neutral,3,1,0
3861,48,Female,California,Basic,33,55.3,174,7,0,15,76,10,Negative,4,1,0
3945,34,Male,New York,Basic,15,128.8,133,8,2,32,38,7,Positive,1,0,1
4363,43,Female,Illinois,Basic,52,177.26,206,2,1,26,16,7,Positive,3,0,1
2261,23,Male,Texas,Basic,7,135.99,359,3,3,42,1,4,Neutral,3,0,1
4077,55,Female,Texas,Premium,41,86.21,74,7,2,54,75,3,Positive,0,1,1
5509,67,Female,New York,Basic,28,188.55,114,7,4,52,18,8,Negative,3,0,0
3834,42,Female,New York,Premium,12,160.64,306,6,2,79,18,8,Negative,4,1,1
7943,68,Female,Florida,Basic,51,52.33,377,0,2,18,81,6,Positive,1,0,1
5686,33,Female,California,Premium,16,17.6,130,1,1,36,56,5,Neutral,3,0,1
8954,53,Female,Florida,Basic,32,93.34,481,8,4,55,70,8,Positive,3,0,1
5886,41,Male,New York,Premium,47,75.89,348,2,1,21,19,1,Positive,1,0,0
5848,52,Female,Illinois,Premium,22,109.73,382,8,4,81,51,5,Neutral,4,1,1
4080,27,Male,Illinois,Premium,11,96.99,392,1,0,43,18,7,Neutral,3,0,1
6883,33,Male,Illinois,Basic,1,146.28,376,3,2,48,84,3,Negative,4,1,1
1183,58,Male,California,Enterprise,32,114.52,201,0,1,26,44,9,Negative,3,0,1
5063,43,Female,Illinois,Premium,38,141.34,13,2,1,5,8,7,Positive,0,1,0
2341,29,Female,Illinois,Basic,33,105.94,364,4,4,69,39,8,Positive,3,1,0
3386,53,Female,California,Premium,26,120.79,220,2,2,41,36,3,Negative,1,1,0
8467,53,Male,Illinois,Basic,49,55.69,23,8,4,38,20,5,Positive,2,1,0
8471,34,Male,Florida,Basic,13,171.32,85,4,0,21,85,6,Negative,4,1,0
7733,54,Male,Illinois,Premium,40,86.51,395,6,2,25,66,7,Neutral,3,1,0
4386,65,Female,California,Basic,45,37.76,466,5,2,99,4,10,Positive,3,1,1
1544,36,Male,California,Premium,30,85.33,166,9,2,10,47,5,Negative,3,0,0
4073,52,Female,Texas,Enterprise,51,116.1,49,0,2,39,67,7,Negative,0,1,0
8235,48,Female,Illinois,Premium,6,62.06,93,1,0,0,32,8,Positive,4,1,1
3976,67,Female,California,Enterprise,39,181.23,188,4,3,11,55,9,Positive,1,1,1
1086,44,Female,New York,Basic,43,160.36,200,1,2,83,34,4,Neutral,1,0,0
1937,56,Female,Illinois,Premium,18,47.54,232,1,1,52,97,5,Neutral,0,0,0
1457,26,Female,New York,Premium,45,181.7,20,9,1,65,63,2,Positive,0,1,0
3535,57,Male,New York,Premium,26,169.05,439,9,2,83,87,4,Negative,3,0,1
2848,68,Female,Texas,Premium,40,12.09,316,8,4,46,30,2,Negative,4,0,0
7452,62,Female,California,Premium,42,145.85,196,4,2,17,74,9,Neutral,0,0,0
6329,53,Female,California,Basic,57,186.35,257,7,1,35,23,7,Positive,1,1,0
7043,28,Female,New York,Premium,38,20.14,445,5,1,67,11,8,Negative,2,0,0
5185,65,Female,New York,Basic,22,39.05,148,6,4,47,19,2,Negative,3,0,0
3834,42,Female,New York,Premium,12,160.64,306,6,2,79,18,8,Negative,4,1,1
8642,44,Male,Texas,Basic,48,149.7,431,3,0,37,13,5,Neutral,1,1,0
5633,62,Male,New York,Premium,20,192.56,86,4,1,73,30,5,Negative,0,1,1
1886,21,Male,Florida,Basic,20,73.92,51,9,4,11,9,10,Negative,4,1,1
7485,34,Male,Texas,Basic,21,160.38,429,2,3,22,96,4,Negative,2,0,1
2088,27,Male,Illinois,Basic,46,46.43,106,5,2,73,59,4,Negative,0,0,1
7187,32,Male,Texas,Premium,58,105.97,436,5,2,54,83,2,Neutral,3,1,1
4751,69,Male,Illinois,Premium,56,24.76,199,4,3,61,54,1,Negative,0,0,0
4459,34,Female,Illinois,Basic,52,96.04,282,9,2,40,14,2,Negative,0,0,0
1771,20,Male,Florida,Premium,58,164.75,49,5,4,75,74,6,Negative,3,0,0
8375,29,Male,Texas,Premium,4,197.01,458,2,4,30,56,9,Neutral,1,1,1
4521,19,Female,Illinois,Premium,48,108.74,108,3,4,25,72,6,Neutral,3,1,1
1078,50,Female,Illinois,Basic,54,136.56,174,3,3,16,89,7,Negative,3,1,1
6698,66,Male,California,Premium,41,15.02,360,8,1,42,59,3,Positive,4,0,0
7299,30,Male,New York,Basic,51,41.26,408,3,2,60,52,7,Positive,2,0,1
2331,52,Male,California,Basic,51,66.77,381,6,1,8,33,10,Neutral,4,1,1
5930,65,Female,California,Basic,5,133.72,26,7,4,18,51,3,Neutral,4,1,1
7187,32,Male,Texas,Premium,58,105.97,436,5,2,54,83,2,Neutral,3,1,1
8351,49,Female,Texas,Enterprise,35,41.0,497,7,0,9,34,5,Neutral,1,0,1
7386,37,Male,Illinois,Premium,56,182.36,313,3,3,77,54,7,Positive,3,1,1
7188,61,Male,New York,Premium,57,32.05,145,5,4,37,89,2,Positive,4,1,1
1985,60,Female,Texas,Basic,47,177.16,336,3,0,82,2,9,Positive,1,0,0
7104,43,Female,California,Premium,15,86.07,203,4,1,81,45,6,Neutral,3,0,0
1977,63,Female,Florida,Premium,51,62.38,131,6,4,17,96,7,Neutral,4,1,0
5774,44,Female,Illinois,Enterprise,3,176.23,332,6,2,45,63,4,Neutral,1,1,0
3742,63,Female,Illinois,Basic,25,178.47,126,2,4,76,43,8,Negative,1,0,0
7878,50,Female,Texas,Basic,31,128.15,358,3,3,64,43,1,Neutral,0,1,1
1431,31,Female,Illinois,Premium,18,28.21,467,0,0,60,98,4,Neutral,2,0,1
1530,69,Female,Illinois,Premium,22,181.06,422,1,1,23,30,3,Neutral,4,1,1
4129,35,Male,Illinois,Premium,54,67.76,217,4,2,81,2,7,Neutral,4,1,1
1527,20,Female,California,Premium,30,143.64,50,1,1,23,92,10,Positive,4,1,1
7488,66,Female,New York,Enterprise,49,33.54,355,6,2,23,85,6,Negative,1,1,1
3099,51,Female,New York,Basic,21,22.01,348,4,2,60,57,1,Neutral,3,1,1
2110,58,Female,Florida,Basic,29,93.03,209,5,1,39,24,9,Positive,0,0,1
7055,62,Female,Florida,Basic,57,170.63,484,0,2,45,81,10,Positive,1,1,1
2111,36,Male,Florida,Enterprise,5,69.29,400,2,4,33,71,2,Negative,1,1,0
6616,55,Female,Florida,Basic,21,163.36,107,6,0,36,64,10,Negative,2,1,1
3768,29,Female,Illinois,Premium,18,35.24,404,6,2,49,27,7,Positive,2,1,0
6584,44,Male,Florida,Basic,6,167.6,251,2,1,44,47,3,Positive,0,0,0
7985,22,Female,Illinois,Premium,54,47.5,109,5,0,56,71,3,Positive,2,1,1
7261,18,Female,New York,Basic,15,164.56,349,3,4,13,82,7,Neutral,1,1,0
8206,48,Male,Texas,Basic,28,15.04,248,5,3,10,42,3,Negative,0,1,1
3182,29,Female,California,Basic,30,93.7,272,3,4,65,65,2,Positive,4,1,1
7073,24,Female,Texas,Basic,16,191.64,241,0,0,58,5,1,Negative,0,1,0
2260,60,Female,New York,Basic,2,176.44,375,9,1,77,15,8,Negative,2,0,1
6241,40,Male,California,Basic,41,124.26,184,2,4,55,73,6,Negative,4,1,0
5119,45,Male,Florida,Basic,14,159.73,308,4,2,78,49,6,Neutral,0,0,0
8930,23,Female,Florida,Basic,40,20.65,439,3,1,79,32,7,Neutral,3,1,0
6074,19,Female,Illinois,Enterprise,44,156.44,357,2,1,14,89,8,Positive,1,1,0
3342,27,Female,Florida,Basic,41,183.66,420,5,1,82,36,6,Positive,4,1,1
1206,42,Male,New York,Basic,17,144.38,323,2,2,13,67,7,Positive,2,0,0
7504,32,Female,Texas,Basic,15,68.43,248,6,3,7,33,6,Neutral,2,0,1
8133,65,Female,California,Basic,56,142.4,117,8,3,82,56,3,Negative,4,0,0
4146,44,Male,Illinois,Premium,22,155.22,134,5,2,85,10,10,Negative,0,0,0
3521,28,Female,Illinois,Basic,2,62.63,275,9,2,80,39,5,Positive,0,1,1
5638,35,Female,Illinois,Premium,52,156.7,197,5,2,14,25,6,Positive,2,1,0
8080,64,Female,Texas,Premium,12,194.07,245,9,3,95,61,9,Neutral,1,1,0
7756,67,Male,Illinois,Enterprise,40,135.23,436,0,2,33,90,6,Neutral,4,1,0
8458,46,Female,California,Premium,52,10.09,467,6,2,52,87,5,Neutral,4,1,0
3680,18,Female,Illinois,Basic,19,194.58,373,6,2,51,63,7,Negative,0,0,1
3506,19,Female,California,Premium,2,29.37,235,7,1,62,3,1,Positive,0,0,1
7206,58,Female,California,Basic,27,182.1,238,8,1,31,62,10,Neutral,4,0,0
2930,37,Female,New York,Premium,1,198.7,131,1,0,41,40,8,Neutral,4,0,0
5711,30,Male,Illinois,Basic,40,61.62,218,5,2,70,10,3,Negative,2,1,1
6950,48,Female,California,Basic,16,181.19,171,0,4,90,52,3,Positive,3,0,1
8764,46,Female,California,Basic,26,102.65,324,3,4,51,34,3,Positive,2,1,1
4076,45,Male,Illinois,Premium,36,42.4,358,2,4,86,96,5,Positive,1,1,1
7719,46,Female,Texas,Basic,9,95.57,457,2,4,39,63,10,Positive,4,1,1
2693,48,Female,Illinois,Premium,19,65.99,135,4,0,80,23,6,Negative,2,0,1
4487,20,Female,New York,Enterprise,27,157.07,349,1,2,51,10,7,Neutral,2,1,1
6161,42,Male,New York,Premium,36,117.45,325,7,4,51,50,3,Negative,4,0,1
7533,36,Female,Illinois,Basic,3,182.96,376,7,1,35,0,2,Neutral,3,0,1
7602,62,Male,New York,Premium,41,197.12,97,6,2,18,29,6,Positive,2,1,0
7810,69,Female,Florida,Premium,59,80.54,455,2,1,51,86,6,Negative,0,0,0
5937,26,Female,Illinois,Basic,36,161.94,286,9,1,56,31,8,Positive,1,0,1
2812,68,Male,Texas,Premium,21,24.23,223,9,3,23,53,3,Positive,1,1,0
5928,29,Male,New York,Enterprise,54,55.87,87,2,1,11,47,4,Neutral,3,1,0
5086,37,Female,New York,Basic,56,56.85,484,9,2,37,56,7,Negative,2,0,0
7875,36,Male,Florida,Enterprise,14,132.34,334,0,4,69,11,9,Positive,3,1,0
1162,36,Male,Texas,Basic,55,54.6,186,7,4,63,61,8,Neutral,3,0,1
4076,45,Male,Illinois,Premium,36,42.4,358,2,4,86,96,5,Positive,1,1,1
8084,30,Male,Illinois,Premium,30,150.62,122,3,3,62,69,5,Neutral,3,1,0
3102,43,Female,New York,Premium,3,59.48,243,4,4,98,36,6,Positive,0,1,1
5198,46,Male,California,Basic,41,195.81,249,4,1,87,39,10,Negative,4,1,1
8800,52,Male,Florida,Basic,33,140.76,408,1,3,97,70,9,Negative,0,0,1
2566,33,Female,Texas,Basic,42,177.82,403,7,0,5,73,4,Negative,1,1,0
3574,31,Male,Illinois,Premium,23,59.34,112,9,4,80,57,5,Positive,1,0,1
7348,44,Male,New York,Premium,26,54.58,498,6,4,58,10,8,Neutral,3,1,0
2125,26,Male,Texas,Basic,52,40.63,94,9,0,56,81,3,Negative,3,0,0
7177,55,Male,Illinois,Basic,40,75.99,266,5,3,84,80,5,Positive,0,0,1
1367,33,Female,Florida,Enterprise,54,156.28,384,8,0,3,39,9,Positive,2,1,0
